FID,MUN_NM_MUN,MUN_CD_MUN,MUN_UF,MUN_POPU_2,MUN_NM_PRE,MUN_SIGLA_,MUN_ISCST,MUN_IFSUTI,MUN_ICS,MUN_ICT_FI,MUN_C_GERA,MUN_EFIC_1,MUN_C_REMA
621,Itaueira,2205102,PI,6020,Prefeitura Municipal de Itaueira,PM,76.752395361,22.1381744831,1.10943015633,0,325,13.28290469,281
622,Jacobina do Piauí,2205151,PI,1022,Prefeitura Municipal de Jacobina do Piauí,PM,52.83203125,45.8984375,1.26953125,0,55,27.5390625,39
623,Jaicós,2205201,PI,8728,Prefeitura Municipal de Jaicós,PM,86.753643629,10.4960037612,2.75035260931,0,471,6.297602257,441
624,Jardim do Mulato,2205250,PI,1205,Prefeitura Municipal de Jardim do Mulato,PM,100,0,0,0,65,0,65
625,Jatobá do Piauí,2205276,PI,905,Prefeitura Municipal de Jatobá do Piauí,PM,81.081081081,15.8783783784,3.04054054054,0,48,9.527027027,44
626,Jerumenha,2205300,PI,2476,Prefeitura Municipal de Jerumenha,PM,56.37910085,40.7857432159,2.83515593358,0,133,24.471445929,100
627,João Costa,2205359,PI,704,Prefeitura Municipal de João Costa,PM,83.166904422,11.1269614836,5.70613409415,0,38,6.67617689,35
628,Joaquim Pires,2205409,PI,4322,Prefeitura Municipal de Joaquim Pires,PM,80.803571429,17.2697368421,0,1.92669172932,233,10.361842105,209
629,Joca Marques,2205458,PI,1727,Prefeitura Municipal de Joca Marques,PM,91.174716756,3.51818723912,5.30709600477,0,93,2.110912343,91
630,José de Freitas,2205508,PI,22137,Prefeitura Municipal de José de Freitas,PM,48.794037313,47.7987130225,3.40724966437,0,1195,28.679227814,852
631,Juazeiro do Piauí,2205516,PI,1501,Prefeitura Municipal de Juazeiro do Piauí,PM,74.915483435,23.1237322515,1.96078431373,0,81,13.874239351,69
632,Júlio Borges,2205524,PI,1650,Prefeitura Municipal de Júlio Borges,PM,97.775030902,0,2.22496909765,0,89,0,89
633,Jurema,2205532,PI,886,Prefeitura Municipal de Jurema,PM,33.256351039,65.3579676674,1.3856812933,0,47,39.2147806,29
634,Lagoinha do Piauí,2205540,PI,1633,Prefeitura Municipal de Lagoinha do Piauí,PM,97.91403287,1.45385587863,0.63211125158,0,88,0.872313527,87
635,Lagoa Alegre,2205557,PI,3132,Prefeitura Municipal de Lagoa Alegre,PM,25.641025641,73.6686390533,0.69033530572,0,169,44.201183432,94
636,Lagoa do Barro do Piauí,2205565,PI,1004,Prefeitura Municipal de Lagoa do Barro do Piauí,PM,97.484909457,2.01207243461,0.50301810865,0,54,1.207243461,53
637,Lagoa de São Francisco,2205573,PI,2139,Prefeitura Municipal de Lagoa de São Francisco,PM,98.183556405,1.05162523901,0.76481835564,0,115,0.630975143,114
638,Lagoa do Piauí,2205581,PI,1709,Prefeitura Municipal de Lagoa do Piauí,PM,98.923444976,0.8971291866,0.17942583732,0,92,0.538277512,91
639,Lagoa do Sítio,2205599,PI,1775,Prefeitura Municipal de Lagoa do Sítio,PM,95.93731863,2.90191526407,1.16076610563,0,95,1.741149158,94
640,Landri Sales,2205607,PI,3946,Prefeitura Municipal de Landri Sales,PM,96.512509477,2.12282031842,1.3646702047,0,213,1.273692191,210
641,Luís Correia,2205706,PI,13022,Prefeitura Municipal de Luís Correia,PM,80.276789245,18.7267694741,0.99644128114,0,703,11.236061685,624
642,Luzilândia,2205805,PI,13420,Prefeitura Municipal de Luzilândia,PM,81.843533313,17.6891769671,0.46728971963,0,724,10.61350618,647
643,Madeiro,2205854,PI,3458,Prefeitura Municipal de Madeiro,PM,55.261593341,44.5897740785,0.14863258026,0,186,26.753864447,136
644,Manoel Emídio,2205904,PI,3345,Prefeitura Municipal de Manoel Emídio,PM,98.733031674,0.27149321267,0.99547511312,0,180,0.162895928,180
645,Marcolândia,2205953,PI,6972,Prefeitura Municipal de Marcolândia,PM,99.418517966,0.13418816162,0.44729387207,0,376,0.080512897,376
646,Marcos Parente,2206001,PI,3869,Prefeitura Municipal de Marcos Parente,PM,94.720416125,0.39011703511,4.88946684005,0,208,0.234070221,208
647,Massapê do Piauí,2206050,PI,949,Prefeitura Municipal de Massapê do Piauí,PM,99.465811966,0.21367521367,0.32051282051,0,51,0.128205128,51
648,Matias Olímpio,2206100,PI,4883,Prefeitura Municipal de Matias Olímpio,PM,71.663886572,27.7939949958,0.54211843203,0,263,16.676396998,219
649,Miguel Alves,2206209,PI,10914,Prefeitura Municipal de Miguel Alves,PM,75.641863505,23.8073009056,0.55083558958,0,589,14.284380543,505
650,Miguel Leão,2206308,PI,856,Prefeitura Municipal de Miguel Leão,PM,96.983758701,0.58004640371,2.43619489559,0,46,0.348027842,46
651,Milton Brandão,2206357,PI,1708,Prefeitura Municipal de Milton Brandão,PM,96.296296296,2.99823633157,0.70546737213,0,92,1.798941799,90
652,Monsenhor Gil,2206407,PI,5349,Prefeitura Municipal de Monsenhor Gil,PM,65.982294217,33.8858542098,0.1318515728,0,288,20.331512526,230
653,Monsenhor Hipólito,2206506,PI,3556,Prefeitura Municipal de Monsenhor Hipólito,PM,66.972740316,31.7360114778,1.2912482066,0,192,19.041606887,155
654,Monte Alegre do Piauí,2206605,PI,3008,Prefeitura Municipal de Monte Alegre do Piauí,PM,97.14860785,1.87856424019,0.9728279101,0,162,1.127138544,160
655,Morro Cabeça no Tempo,2206654,PI,1409,Prefeitura Municipal de Morro Cabeça no Tempo,PM,97.792022792,1.49572649573,0.71225071225,0,76,0.897435897,75
656,Morro do Chapéu do Piauí,2206670,PI,2341,Prefeitura Municipal de Morro do Chapéu do Piauí,PM,37.510879025,62.3150565709,0.17406440383,0,126,37.389033943,79
657,Murici dos Portelas,2206696,PI,1752,Prefeitura Municipal de Murici dos Portelas,PM,97.631734754,1.36175251628,1.00651272943,0,94,0.81705151,93
658,Nazaré do Piauí,2206704,PI,3493,Prefeitura Municipal de Nazaré do Piauí,PM,96.57436483,2.85469597488,0.57093919498,0,188,1.712817585,185
659,Nazária,2206720,PI,1697,Prefeitura Municipal de Nazária,PM,90.859564165,6.11380145278,3.02663438257,0,91,3.668280872,88
660,Nossa Senhora de Nazaré,2206753,PI,1405,Prefeitura Municipal de Nossa Senhora de Nazaré,PM,65.957446808,33.5289801908,0.51357300073,0,75,20.117388115,60
661,Nossa Senhora dos Remédios,2206803,PI,3789,Prefeitura Municipal de Nossa Senhora dos Remédios,PM,33.685350663,65.3398321148,0.97481722177,0,204,39.203899269,124
662,Novo Oriente do Piauí,2206902,PI,3284,Prefeitura Municipal de Novo Oriente do Piauí,PM,80.274390244,18.8719512195,0.85365853659,0,177,11.323170732,157
663,Novo Santo Antônio,2206951,PI,942,Prefeitura Municipal de Novo Santo Antônio,PM,96.506550218,2.29257641921,1.20087336245,0,50,1.375545852,50
664,Oeiras,2207009,PI,22340,Águas e Esgotos do Piauí S/A,AGESPISA,74.167192973,5.37346001728,9.76916399652,10.6901830135,1206,11.776222421,1064
665,Olho D ÁGUA do Piauí,2207108,PI,1093,Prefeitura Municipal de Olho D ÁGUA do Piauí,PM,3.477443609,95.7706766917,0.75187969925,0,59,57.462406015,25
666,Padre Marcos,2207207,PI,2380,Prefeitura Municipal de Padre Marcos,PM,63.307823129,34.3962585034,2.29591836735,0,128,20.637755102,101
667,Paes Landim,2207306,PI,2387,Prefeitura Municipal de Paes Landim,PM,89.057239057,9.63804713805,1.30471380471,0,128,5.782828283,121
668,Pajeú do Piauí,2207355,PI,1467,Prefeitura Municipal de Pajeú do Piauí,PM,66.479663394,31.7671809257,1.75315568022,0,79,19.060308555,64
669,Palmeira do Piauí,2207405,PI,1765,Prefeitura Municipal de Palmeira do Piauí,PM,78.514739229,21.2585034014,0.22675736962,0,95,12.755102041,83
670,Palmeirais,2207504,PI,5476,Prefeitura Municipal de Palmeirais,PM,85.136652939,14.3017596406,0.56158742044,0,295,8.581055784,270
671,Paquetá,2207553,PI,526,Prefeitura Municipal de Paquetá,PM,97.486535009,2.51346499102,0,0,28,1.508078995,27
672,Parnaguá,2207603,PI,5452,Prefeitura Municipal de Parnaguá,PM,96.92826372,2.56602359993,0.50571268028,0,294,1.53961416,289
673,Parnaíba,2207702,PI,140436,Águas e Esgotos do Piauí S/A,AGESPISA,52.643561116,23.0534240099,0,24.3030148743,7583,33.274466305,5060
674,Passagem Franca do Piauí,2207751,PI,2433,Prefeitura Municipal de Passagem Franca do Piauí,PM,83.239323126,15.7937147462,0.96696212732,0,131,9.476228848,118
675,Patos do Piauí,2207777,PI,1722,Prefeitura Municipal de Patos do Piauí,PM,56.364712848,40.7933688573,2.84191829485,0,92,24.476021314,70
676,Pau D Arco do Piauí,2207793,PI,575,Prefeitura Municipal de Pau D Arco do Piauí,PM,87.769784173,11.1510791367,1.07913669065,0,31,6.690647482,28
677,Paulistana,2207801,PI,10822,Prefeitura Municipal de Paulistana,PM,97.907282282,1.13551051051,0.95720720721,0,584,0.681306306,580
678,Pavussu,2207850,PI,1789,Prefeitura Municipal de Pavussu,PM,75.292805354,22.141662019,2.56553262688,0,96,13.284997211,83
679,Pedro II,2207900,PI,22951,Prefeitura Municipal de Pedro II,PM,87.589340863,11.7488749669,0.66178417012,0,1239,7.04932498,1151
680,Pedro Laurentino,2207934,PI,838,Prefeitura Municipal de Pedro Laurentino,PM,99.38949939,0,0.6105006105,0,45,0,45
681,Nova Santa Rita,2207959,PI,717,Prefeitura Municipal de Nova Santa Rita,PM,8.096590909,91.4772727273,0.42613636364,0,38,54.886363636,17
682,Picos,2208007,PI,60394,Águas e Esgotos do Piauí S/A,AGESPISA,62.513537892,17.0271150977,9.76916399652,10.6901830135,3261,18.768415469,2649
683,Pimenteiras,2208106,PI,4857,Prefeitura Municipal de Pimenteiras,PM,98.665276329,0.20855057351,1.12617309698,0,262,0.125130344,261
684,Pio IX,2208205,PI,5383,Prefeitura Municipal de Pio IX,PM,54.186354186,13.1544131544,32.6592326592,0,290,7.892647893,267
685,Piracuruca,2208304,PI,19684,Prefeitura Municipal de Piracuruca,PM,86.387488959,12.4850626072,1.12744843352,0,1062,7.491037564,983
686,Piripiri,2208403,PI,45050,Prefeitura Municipal de Piripiri,PM,80.107768298,17.546026044,2.34620565784,0,2432,10.527615626,2176
687,Porto,2208502,PI,7687,Prefeitura Municipal de Porto,PM,48.433959749,50.4464880714,1.11955217913,0,415,30.267892843,289
688,Porto Alegre do Piauí,2208551,PI,1848,Prefeitura Municipal de Porto Alegre do Piauí,PM,99.334073252,0.27746947836,0.3884572697,0,99,0.166481687,99
689,Prata do Piauí,2208601,PI,2572,Prefeitura Municipal de Prata do Piauí,PM,79.858934169,19.7884012539,0.3526645768,0,138,11.873040752,122
690,Queimada Nova,2208650,PI,1182,Prefeitura Municipal de Queimada Nova,PM,99.91349481,0,0.08650519031,0,63,0,63
691,Redenção do Gurguéia,2208700,PI,5434,Prefeitura Municipal de Redenção do Gurguéia,PM,45.229615745,54.3580131209,0.41237113402,0,293,32.614807873,197
692,Regeneração,2208809,PI,13915,Prefeitura Municipal de Regeneração,PM,81.890619341,17.1169865991,0.99239406012,0,751,10.270191959,674
693,Riacho Frio,2208858,PI,2231,Prefeitura Municipal de Riacho Frio,PM,94.01440144,5.53555355536,0.4500450045,0,120,3.321332133,116
694,Ribeira do Piauí,2208874,PI,1052,Prefeitura Municipal de Ribeira do Piauí,PM,98.834951456,0,1.16504854369,0,56,0,56
695,Ribeiro Gonçalves,2208908,PI,4594,Prefeitura Municipal de Ribeiro Gonçalves,PM,66.441897055,10.3843560351,23.1737469094,0,248,6.230613621,232
696,Rio Grande do Piauí,2209005,PI,4129,Prefeitura Municipal de Rio Grande do Piauí,PM,10.845139228,88.3243771373,0.83048363459,0,222,52.994626282,104
697,Santa Cruz do Piauí,2209104,PI,4123,Prefeitura Municipal de Santa Cruz do Piauí,PM,69.731989181,29.2598967298,1.00811408901,0,222,17.555938038,183
698,Santa Cruz dos Milagres,2209153,PI,2183,Prefeitura Municipal de Santa Cruz dos Milagres,PM,95.298542548,1.59849553362,3.10296191819,0,117,0.95909732,116
699,Santa Filomena,2209203,PI,3575,Prefeitura Municipal de Santa Filomena,PM,46.218961625,53.0756207675,0.70541760722,0,193,31.84537246,131
700,Santa Luz,2209302,PI,3195,Prefeitura Municipal de Santa Luz,PM,98.938565455,0.54679961402,0.51463493085,0,172,0.328079768,171
701,Santana do Piauí,2209351,PI,1783,Prefeitura Municipal de Santana do Piauí,PM,98.246518824,0.87674058793,0.87674058793,0,96,0.526044353,95
702,Santa Rosa do Piauí,2209377,PI,3678,Prefeitura Municipal de Santa Rosa do Piauí,PM,74.774281806,24.9247606019,0.30095759234,0,198,14.954856361,168
703,Santo Antônio de Lisboa,2209401,PI,4034,Prefeitura Municipal de Santo Antônio de Lisboa,PM,85.051020408,12.6785714286,2.27040816327,0,217,7.607142857,201
704,Santo Antônio dos Milagres,2209450,PI,824,Prefeitura Municipal de Santo Antônio dos Milagres,PM,99.504337051,0,0.4956629492,0,44,0,44
705,Santo Inácio do Piauí,2209500,PI,2334,Prefeitura Municipal de Santo Inácio do Piauí,PM,100,0,0,0,126,0,126
706,São Braz do Piauí,2209559,PI,1033,Prefeitura Municipal de São Braz do Piauí,PM,96.865817826,3.13418217434,0,0,55,1.880509305,54
707,São Félix do Piauí,2209609,PI,1575,Prefeitura Municipal de São Félix do Piauí,PM,69.043266301,0.24375380865,30.7129798903,0,85,0.146252285,84
708,São Francisco de Assis do Piauí,2209658,PI,1470,Prefeitura Municipal de São Francisco de Assis do Piauí,PM,97.270818754,0.97970608817,1.74947515745,0,79,0.587823653,78
709,São Francisco do Piauí,2209708,PI,1995,Prefeitura Municipal de São Francisco do Piauí,PM,99.596570852,0,0.40342914776,0,107,0,107
710,São Gonçalo do Gurguéia,2209757,PI,1261,Prefeitura Municipal de São Gonçalo do Gurguéia,PM,96.800656276,2.21493027071,0.98441345365,0,68,1.328958162,67
711,São Gonçalo do Piauí,2209807,PI,3386,Prefeitura Municipal de São Gonçalo do Piauí,PM,91.717049577,3.08343409915,5.19951632406,0,182,1.850060459,179
712,São João da Canabrava,2209856,PI,1251,Prefeitura Municipal de São João da Canabrava,PM,54.98783455,44.6877534469,0.32441200324,0,67,26.812652068,49
713,São João da Fronteira,2209872,PI,2334,Prefeitura Municipal de São João da Fronteira,PM,75.308098591,22.8873239437,1.80457746479,0,126,13.732394366,108
714,São João da Serra,2209906,PI,3427,Prefeitura Municipal de São João da Serra,PM,38.033072237,60.226283725,1.74064403829,0,185,36.135770235,118
715,São João da Varjota,2209955,PI,1412,Prefeitura Municipal de São João da Varjota,PM,44.420446364,55.1475881929,0.43196544277,0,76,33.088552916,51
716,São João do Arraial,2209971,PI,3852,Prefeitura Municipal de São João do Arraial,PM,66.873817887,32.585787625,0.54039448798,0,208,19.551472575,167
717,São João do Piauí,2210003,PI,13781,Prefeitura Municipal de São João do Piauí,PM,87.995545657,5.70898292502,6.29547141797,0,744,3.425389755,718
718,São José do Divino,2210052,PI,2752,Prefeitura Municipal de São José do Divino,PM,98.634686347,1.10701107011,0.25830258303,0,148,0.664206642,147
719,São José do Peixe,2210102,PI,1893,Prefeitura Municipal de São José do Peixe,PM,92.800423504,5.02911593436,2.17046056114,0,102,3.017469561,99
720,São José do Piauí,2210201,PI,1938,Prefeitura Municipal de São José do Piauí,PM,56.817003629,43.0274753758,0.15552099533,0,104,25.816485226,77
721,São Julião,2210300,PI,2363,Prefeitura Municipal de São Julião,PM,94.931271478,4.12371134021,0.94501718213,0,127,2.474226804,124
722,São Lourenço do Piauí,2210359,PI,1127,Prefeitura Municipal de São Lourenço do Piauí,PM,99.730458221,0.26954177898,0,0,60,0.161725067,60
723,São Luis do Piauí,2210375,PI,824,Prefeitura Municipal de São Luis do Piauí,PM,96.191646192,0,3.80835380835,0,44,0,44
724,São Miguel da Baixa Grande,2210383,PI,1547,Prefeitura Municipal de São Miguel da Baixa Grande,PM,98.895434462,0.29455081002,0.81001472754,0,83,0.176730486,83
725,São Miguel do Fidalgo,2210391,PI,1092,Prefeitura Municipal de São Miguel do Fidalgo,PM,98.801843318,0,1.19815668203,0,58,0,58
726,São Miguel do Tapuio,2210409,PI,6685,Prefeitura Municipal de São Miguel do Tapuio,PM,65.543071161,24.074906367,10.3820224719,0,360,14.44494382,308
727,São Pedro do Piauí,2210508,PI,8360,Prefeitura Municipal de São Pedro do Piauí,PM,87.480170836,10.7138499085,1.80597925564,0,451,6.428309945,422
728,São Raimundo Nonato,2210607,PI,21972,Prefeitura Municipal de São Raimundo Nonato,PM,94.126775134,4.70704410797,1.16618075802,0,1186,2.824226465,1152
729,Sebastião Barros,2210623,PI,1093,Prefeitura Municipal de Sebastião Barros,PM,96.043165468,3.05755395683,0.89928057554,0,59,1.834532374,57
730,Sebastião Leal,2210631,PI,1956,Prefeitura Municipal de Sebastião Leal,PM,99.063475546,0,0.93652445369,0,105,0,105
731,Sigefredo Pacheco,2210656,PI,3228,Prefeitura Municipal de Sigefredo Pacheco,PM,64.200251889,35.201511335,0.59823677582,0,174,21.120906801,137
732,Simões,2210706,PI,5766,Prefeitura Municipal de Simões,PM,22.077693795,10.8806468624,67.0416593426,0,311,6.528388117,291
733,Simplício Mendes,2210805,PI,7320,Prefeitura Municipal de Simplício Mendes,PM,61.608264694,34.706128717,3.68560658942,0,395,20.82367723,312
734,Socorro do Piauí,2210904,PI,1632,Prefeitura Municipal de Socorro do Piauí,PM,99.386503067,0.18404907976,0.42944785276,0,88,0.110429448,88
735,Sussuapara,2210938,PI,1640,Prefeitura Municipal de Sussuapara,PM,50.189633375,49.0518331226,0.7585335019,0,88,29.431099874,62
736,Tamboril do Piauí,2210953,PI,1552,Prefeitura Municipal de Tamboril do Piauí,PM,7.605820106,91.4021164021,0.99206349206,0,83,54.841269841,37
737,Tanque do Piauí,2210979,PI,1269,Prefeitura Municipal de Tanque do Piauí,PM,7.263922518,89.8305084746,2.90556900726,0,68,53.898305085,31
738,Teresina,2211001,PI,788527,Águas e Esgotos do Piauí S/A,AGESPISA,36.787235345,43.945791648,0,19.2669730066,42580,41.28670865,25000
739,União,2211100,PI,21333,Prefeitura Municipal de União,PM,53.010722153,26.5299308371,9.76916399652,10.6901830135,1151,15.917958502,968
740,Uruçuí,2211209,PI,15990,Prefeitura Municipal de Uruçuí,PM,79.522734602,18.8713318284,1.60593356982,0,863,11.322799097,765
741,Valença do Piauí,2211308,PI,15965,Prefeitura Municipal de Valença do Piauí,PM,92.328142803,4.54487909862,3.12697809849,0,862,2.726927459,838
742,Várzea Branca,2211357,PI,1146,Prefeitura Municipal de Várzea Branca,PM,84.742807324,14.385353095,0.87183958152,0,61,8.631211857,56
743,Várzea Grande,2211407,PI,2587,Prefeitura Municipal de Várzea Grande,PM,9.414955444,90.4300658659,0.15497869043,0,139,54.25803952,63
744,Vera Mendes,2211506,PI,977,Prefeitura Municipal de Vera Mendes,PM,20.703933747,77.950310559,1.34575569358,0,52,46.770186335,28
745,Vila Nova do Piauí,2211605,PI,743,Prefeitura Municipal de Vila Nova do Piauí,PM,89.459815547,9.35441370224,1.18577075099,0,40,5.612648221,37
746,Wall Ferraz,2211704,PI,1186,Prefeitura Municipal de Wall Ferraz,PM,98.19897084,1.20068610635,0.60034305317,0,64,0.720411664,63
747,Abaiara,2300101,CE,4809,Companhia de Água e Esgoto do Ceará,CAGECE,77.658172232,12.2363796134,10.1054481547,0,259,7.341827768,240
748,Acarapé,2300150,CE,8332,Companhia de Água e Esgoto do Ceará,CAGECE,45.347507747,9.65923327487,0,44.9932589778,449,41.790147147,261
749,Acaraú,2300200,CE,29511,Companhia de Água e Esgoto do Ceará,CAGECE,63.971655433,11.3872955173,0,24.6410490497,1593,25.313164098,1190
750,Acopiara,2300309,CE,25968,Companhia de Água e Esgoto do Ceará,CAGECE,12.202577566,60.2033036849,0,27.5941187488,1402,58.19727721,586
751,Aiuaba,2300408,CE,4093,Prefeitura Municipal de Aiuaba,PM,76.613515566,1.46798278917,21.9185016452,0,221,0.880789673,219
752,Alcântaras,2300507,CE,3576,Companhia de Água e Esgoto do Ceará,CAGECE,13.117784363,9.77378190255,0,77.1084337349,193,67.551016129,62
753,Altaneira,2300606,CE,5203,Companhia de Água e Esgoto do Ceará,CAGECE,72.230138502,1.67439983861,0,26.0954616588,280,21.941107078,219
754,Alto Santo,2300705,CE,8242,Companhia de Água e Esgoto do Ceará,CAGECE,76.744186046,2.56187041413,20.6939435394,0,445,1.537122248,438
755,Amontada,2300754,CE,15947,Serviço Autônomo de Água e Esgoto,SAAE,91.559917226,6.44008277419,0,2,861,5.464049665,814
756,Antonina do Norte,2300804,CE,5134,Companhia de Água e Esgoto do Ceará,CAGECE,51.410282056,0.98019603921,47.6095219044,0,277,0.588117624,275
757,Apuiarés,2300903,CE,5968,Companhia de Água e Esgoto do Ceará,CAGECE,94.473319473,0.12127512128,5.40540540541,0,322,0.072765073,322
758,Aquiraz,2301000,CE,70369,Companhia de Água e Esgoto do Ceará,CAGECE,26.531104687,28.3723148935,0,45.0965804194,3799,59.41417453,1542
759,Aracati,2301109,CE,45684,Companhia de Água e Esgoto do Ceará,CAGECE,54.332701671,0.64721244465,0,45.0200858845,2466,38.541758541,1516
760,Aracoiaba,2301208,CE,14060,Companhia de Água e Esgoto do Ceará,CAGECE,81.247725122,11.28339521,7.46887966805,0,759,6.770037126,707
761,Ararendá,2301257,CE,5014,Companhia de Água e Esgoto do Ceará,CAGECE,71.728495719,13.5344476152,14.7370566653,0,270,8.120668569,248
762,Araripe,2301307,CE,13032,Companhia de Água e Esgoto do Ceará,CAGECE,77.593654284,1.61784339904,20.7885023168,0,703,0.970706039,696
763,Aratuba,2301406,CE,3754,Companhia de Água e Esgoto do Ceará,CAGECE,13.171439156,46.1461461461,0,40.6824146982,202,62.267740181,76
764,Arneiroz,2301505,CE,3938,Companhia de Água e Esgoto do Ceará,CAGECE,55.168857953,15.8288218613,29.0023201856,0,212,9.497293117,192
765,Assaré,2301604,CE,12241,Companhia de Água e Esgoto do Ceará,CAGECE,79.350736278,7.88989290495,12.7593708166,0,661,4.733935743,629
766,Aurora,2301703,CE,11897,Companhia de Água e Esgoto do Ceará,CAGECE,70.243973073,0.3467230444,0,29.4093038822,642,25.937410333,475
767,Baixio,2301802,CE,3380,Companhia de Água e Esgoto do Ceará,CAGECE,97.669491525,0.51452784504,1.81598062954,0,182,0.308716707,181
768,Banabuiú,2301851,CE,8986,Serviço Autônomo de Água e Esgoto de Banabuiú,SAAE,67.828173198,7.30035416429,24.871472638,0,485,4.380212499,463
769,Barbalha,2301901,CE,39737,Companhia de Água e Esgoto do Ceará,CAGECE,37.413840378,7.69028457209,0,54.8958750501,2145,48.530870783,1104
770,Barreira,2301950,CE,8458,Companhia de Água e Esgoto do Ceará,CAGECE,58.164090886,4.06053894426,0,37.7753701697,456,32.656619502,307
771,Barro,2302008,CE,13521,Companhia de Água e Esgoto do Ceará,CAGECE,4.802717304,73.7516339869,0,21.445648709,730,61.407499359,281
772,Barroquinha,2302057,CE,9969,Companhia de Água e Esgoto do Ceará,CAGECE,63.080441053,8.87410440123,0,28.0454545455,538,27.760826277,388
773,Baturité,2302107,CE,25310,Companhia de Água e Esgoto do Ceará,CAGECE,60.813534368,34.9678925861,0,4.21857304643,1366,23.825246187,1041
774,Beberibe,2302206,CE,22545,Companhia de Água e Esgoto do Ceará,CAGECE,54.575396729,5.01133681921,0,40.413266452,1217,29.927930838,853
775,Bela Cruz,2302305,CE,13387,Companhia de Água e Esgoto do Ceará,CAGECE,36.03436236,3.93167654074,0,60.0339610991,722,50.386174804,358
776,Boa Viagem,2302404,CE,26604,Serviço Autônomo de Água e esgota de Boa Viagem,SAAE,0,99,0,1,1436,60.33,569
777,Brejo Santo,2302503,CE,29312,Prefeitura Municipal de Brejo Santo,PM,13.708786313,3.82106576368,82.4701479237,0,1582,2.292639458,1546
778,Camocim,2302602,CE,44657,Serviço Autônomo de Água e Esgoto,SAAE,0,73,0,27,2411,64.05,866
779,Campos Sales,2302701,CE,19458,Companhia de Água e Esgoto do Ceará,CAGECE,63.323018732,10.6493370368,0,26.0276442308,1050,27.211717607,764
780,Canindé,2302800,CE,46875,Serviço Autônomo de Água e Esgoto de Canindé,SAAE,67.236266667,8.76373333333,0,24,2531,24.355003926,1914
781,Capistrano,2302909,CE,6361,Companhia de Água e Esgoto do Ceará,CAGECE,83.209916291,15.5183515776,1.27173213136,0,343,9.311010947,311
782,Caridade,2303006,CE,12223,Companhia de Água e Esgoto do Ceará,CAGECE,82.816974746,16.0288119413,1.15421331251,0,660,9.617287165,596
783,Cariré,2303105,CE,8429,Companhia de Água e Esgoto do Ceará,CAGECE,90.591495001,1.72268401397,7.68582098542,0,455,1.033610408,450
784,Caririaçu,2303204,CE,14259,Serviço Autônomo Municipal de Água e Esgoto de Caririaçu,SAMAE,85.239826099,6.54265554843,8.21751835222,0,769,3.925593329,739
785,Cariús,2303303,CE,8421,Companhia de Água e Esgoto do Ceará,CAGECE,90.902527076,3.45367027677,5.64380264741,0,454,2.072202166,445
786,Carnaubal,2303402,CE,8215,Companhia de Água e Esgoto do Ceará,CAGECE,95.527638191,3.73115577889,0.74120603015,0,443,2.238693467,433
787,Cascavel,2303501,CE,58521,Companhia de Água e Esgoto do Ceará,CAGECE,6.668938593,89.4075180483,0,3.9235433583,3160,56.194814012,1384
788,Catarina,2303600,CE,9161,Companhia de Água e Esgoto do Ceará,CAGECE,2.47884859,62.3176661264,0,35.2034852832,494,65.553387902,170
789,Catunda,2303659,CE,5539,Companhia de Água e Esgoto do Ceará,CAGECE,97.645968489,1.0750695088,1.27896200185,0,299,0.645041705,297
790,Caucaia,2303709,CE,307605,Companhia de Água e Esgoto do Ceará,CAGECE,2.511985752,52.1626718959,0,45.325342352,16610,59.172688684,6781
791,Cedro,2303808,CE,15425,Companhia de Água e Esgoto do Ceará,CAGECE,1.768804212,83.1056170028,0,15.1255787849,832,60.753786927,326
792,Chaval,2303907,CE,9350,Companhia de Água e Esgoto do Ceará,CAGECE,89.12521815,8.3442408377,2.53054101222,0,504,5.006544503,479
793,Choró,2303931,CE,3895,Companhia de Água e Esgoto do Ceará,CAGECE,86.663152346,6.14127569847,7.19557195572,0,210,3.684765419,202
794,Chorozinho,2303956,CE,11590,Companhia de Água e Esgoto do Ceará,CAGECE,97.750743917,1.40906704008,0.84018904254,0,625,0.845440224,620
795,Coreaú,2304004,CE,14676,Companhia de Água e Esgoto do Ceará,CAGECE,63.093597005,3.1217042818,0,33.7846987136,792,28.90078154,563
796,Crateús,2304103,CE,53577,Companhia de Água e Esgoto do Ceará,CAGECE,20.844539395,5.99308563179,0,73.1623749734,2893,58.385189312,1203
797,Crato,2304202,CE,100916,Serviço Autônomo de Água e Esgoto do Crato,SAAEC,49.878116453,10.5830591779,39.5388243688,0,5449,6.349835507,5103
798,Croatá,2304236,CE,9303,Companhia de Água e Esgoto do Ceará,CAGECE,2.902113064,62.8440366972,0,34.253850239,502,65.10950221,175
799,Cruz,2304251,CE,9937,Companhia de Água e Esgoto do Ceará,CAGECE,94.618037413,0.97188838959,4.41007419793,0,536,0.583133034,533
800,Deputado Irapuan Pinheiro,2304269,CE,4253,Prefeitura Municipal de Deputado Irapuan Pinheiro,PM,95.548028067,2.56472296153,1.88724897169,0,229,1.538833777,226
801,Ererê,2304277,CE,3560,Companhia de Água e Esgoto do Ceará,CAGECE,74.493927126,11.6830537883,13.8230190862,0,192,7.009832273,178
802,Eusébio,2304285,CE,49455,Companhia de Água e Esgoto do Ceará,CAGECE,1.867903353,83.8879710487,0,14.2441255978,2670,63.722260691,968
803,Farias Brito,2304301,CE,8875,Companhia de Água e Esgoto do Ceará,CAGECE,85.976778266,8.38687859317,5.63634314057,0,479,5.032127156,455
